turizm bakanlığı seyahat acentalarına yardımcı olabilmek amacıyla yılına ait seyahat acentaları aidatının alınmayacağını duyurdu ;,0
avrupa da turizmi kurtarma adımı karantina uygulanmayacak avrupa ülkeleri turizm sezonunu kurtarmak için seyahat koridorları kurmaya hazırlanıyor;,0
sivil havacılık genel müdürlüğü özbekistan uçuşlarının karşılıklı mutabakat sonucunda bugün başladığını duyurdu;,0
  turizmcinin odenegi dek uzatilmali heryil magduriyet yaşayan turizmci cevabini oy sandiginda veriyor antalya ve ilcelerden oy almak cok zor turizmi kalkindiran calisana gereken deger verilene  ;,0
 sektöründen türkiye bu yıl da yurt dışı tatilinde lider ülke olacak açıklaması ;,0
koronavirüs krizi nedeniyle turizm ve deniz trafiği gelirleri kesilen yunanistan ın ekonomisinde tarihi bir çöküş yaşanıyor ülke ekonomisi son çeyrekte yüzde küçüldü  ;,0
alanya da sosyal mesafeli maskesiz deniz keyfi ;,1
 turizm fransa nın güneybatısında yer alan padirac uçurumu nefis bir doğal güzelliğe sahip mağara kalkerlerinin arasında yer alan su birikintisi üzerinde bir rehber eşliğinde mağaranın derinliklerine kayıkla açılmak da mümkün ;,1
 miletos tiyatrosu kişilik kapasitesi ile ziyaretçilerini büyülüyor iyi korunarak günümüze kadar az hasarlar ile ulaşması bizler için şans  ;,1
 ve acentelerinin yeni destinasyonu istanbul ;,0
karayolu yolcu taşımacılığında yolcuya sıcak servis yapılamayacak  ;,0
 ekonomisi turizme bağlı olan antalya da iş dünyası kentin ekonomik afet bölgesi ilan edilmesini istiyor ;,0
 rus tur operatörleri ve acentalar istanbul marmara kapadokya nın ardından şimdi de mezopotamya turlarına başlama hazırlığında ;,0
kemençe eşliğinde piknik sezonu başladı ;,1
almanya nın kovid dan dolayı türkiye ye yönelik uyguladığı seyahat uyarısını aydın antalya izmir ve muğla için kaldırması turizmcileri sevindirdi   ;,0
bayramın günü kumbahçe öğle saatleri sahilde turistler yerine masa ve sandalyeler var güzelim ilçeyi bu hale getirdiler ;,1
antalya belediye turizm insanlar değerli olmayı unuttular önemli olmaya çalışıyorlar ;,0
sinema sektörü bir kez daha ankara da buluşuyor nın ;,1
 ülkemdeki birinci öncelikler turizmi canlandirmak ıraklılara iranlılara suriyelilere ev satışlarını artırmak yüzbinlerce hemde eğitim boşver o tehlikeli kapat gitsin;,0
turizm bölgelerindeki vakalarda artış var mı bakan koca dan o soruya yanıt  ;,0
üyelerimiz ile oturumda buluşuyoruz yarin da pandemi sürecinde turizmi ve acentalarimizin ihtiyaclarini konuşuyoruz ı ;,0
 turizm başkenti antalya alanya dolar euro yükselişinin girdi maliyetlerini arttiracaginin farkında kötü geçen bir sezonun hasar tespiti daha yapılmadı  ;,0
 avustralya basını türkiye dev bir lüks gemi mezarlığına döndü ;,1
dünya seyahat ve turizm konseyi nin yeni araştırmasına göre global seyahatin önündeki engeller uzun süre devam ederse sektörde milyondan fazla çalışan işini kaybedebilir ;,0
yabancı uyruklu yatlar kargo gemisiyle geliyor  ;,0
covid süreciyle turizm de görmezden gelemeyeceğimiz konular seyahat ve turizmin bundan sonraki süreçte hak ve sorumluluklar çizgisinde etik hukuk yönetim ve buna bağlı olarak da ekonomik analizlerle çok daha doğru düzlemlerde tartışılacağı anlaşılıyor ;,0
bayburt un kuzeyinde uzanan soğanlı dağları nda bin rakımlı soğanlı dumlu kavlatan ve günbuldu yaylaları doğal güzellikleri ve zengin bitki çeşitliliğiyle alternatif turizme ilgi duyan meraklılarını bekliyor   ;,1
turist sayısı yüzde azaldı;,0
balonlar urfa semalarında ;,1
bakan yardımcısı alpaslan dan turizm normalleşmesi açıklaması ;,0
giresun kalesi turizme hazır hale getiriliyor   ;,1
alman hükümeti milyar eura ile lufthansayı kurtardı;,0
 bu perşembe turizm sezonunun kaderini belirleyecek görüşme öncesinde almanya  ;,0
özlediğimiz günlere kavuştuk   ;,1
açık büfeye yok tabakta servis var ;,1
ekonomik sosyal ve kültürel değerler açısından bugün baktığımızda şehrimiz sahip olduğu tarihi geçmişi ve doğa güzellikleri ile doğru orantılı bir noktada değildir;,1
  turizm gelecektir seyahat acentasız turizm düşünülemez    ;,0
türkiye çin yeni paradigmalar çalıştayı istanbul da  ;,1
turizm güncel aza kanaat etmeyen çoğu hiç bulamaz haftanız sağlıklı ve güzel olsun;,0
pegasus haziran da uçuşlara başlayacak  ;,0
bugün eylül yi ve kırsal kalkınma yılı olarak belirledi yine yeniden edebileceğimiz günlere en kısa zamanda kavuşmak dileğiyle ;,0
bodrum kalesi nin ikinci etabı ziyarete açıldı  ;,1
mersin plajlarında mavi bayrak dalgalanıyor  ;,1
 ziyaret kapsamında gümrük kapıları ve bölgenin pandemi sürecinde geçirdiği zorluklara ilişkin çözüm odaklı görüş alışverişinde bulunuldu ;,0
 türkiye yabancı turist girişi yıllık temmuz ayı verileri açıklandı ;,0
antalya da beach park partisi ve kovid mücadelesi muratövünç dalga dalga derken dalgadan mı bahsediyor acaba;,1
 sektörünün birbirine en çok ihtiyacı olduğu bu zamanda seyahat kısıtlamalarının kalktığı turizm işveren ve işçilerimizin emeklerinin karşılığını aldığı iyi günleri yaşamak dileğiyle günü kutlu olsun   ;,0
seyahatlerinizi profesyonel turist rehberleri ile daha da anlamlı hale getirirsiniz ;,1
salda gölü ziyarete açıldı;,1
onur air haftanın günü bodrum a uçacak  ;,1
turizm kenti antalya da son gündür etkili olan ve dereceyi bulan hava sıcaklığı vatandaşları bunalttı ;,0
 milyon kişi ekolojik turizm alanında en iyileri seçiyor ;,0
tekirdağ ziyaretçilerine deniz kum ve güneş üçgeninin hakim olduğu alışılmış turizmin dışında bozulmamış doğası ve tesisleriyle temiz bir çevrede doğayla iç içe tatil imkanı sunuyor ;,1
 antalya ya azda olsa  günde bin turist geldi ;,0
dünyanın turistleri bodrum da karikatürize oluyor ;,1
büyük nuri camii saat kilisesi ve irak musul daki tahrain kilisesi birleşik arap emirlikleri tarafından insan mirasının korunması için tarihi kanıtlar ;,1
 ankara uluslararası film festival kültür ve turizm bakanlığının desteğiyle gerçekleştirilecek ;,1
marmaris belediyesi marmaris ticaret odası ve yda dalaman havalimanı ile jet arasındaki görüşmeler sonucunda kasım tarihleri arasında ingiltere iskoçya ve kuzey irlanda dan uçuş planlandı  ;,0
 maral dünya da eşi benzeri olmayan bir yapı odalı dubleks tripleks yapıya sahip amfi tiyatro ve doğal akustik ses özelliği ile eşsiz ve mükemmel bir baş yapıt hasan bey yüreğinize sağlık  ;,1
 ilya umanskiy sonbaharda ülke içi destinasyonlara yönelik talepte geçen yıla göre rekor seviyede bir artış bekliyoruz ;,0
rus turistlerin kararı değişti bu yıl türkiye de tatil yapacaklar;,0
türk hava yolları ve hava iş sendikası arasında ücretlerle ilgili yapılan görüşmeler sona erdi ve taraflar bugün anlaşmayı imzaladılar ;,0
dünyanın en güzel yerlerini ve biricik mirasımız türkiye nin doğal hazinelerini birlikte keşfetmeye devam ediyoruz  ;,1
yolculuk başlasın o zaman ;,1
sümela ya ziyaretçi akını truzimciyi güldürdü;,1
turizm  gelirlerinde iki basamak yükseldi dünya turizm örgütü yılı verilerine göre türkiye dünyanın en çok ziyaretçi ağırlayan ncı ülkesi oldu turizm gelirlerinde ise iki basamak daha yükselerek üncü sıraya yerleşti;,0
bulgar turizmine koronavirüs darbesi;,1
ankara nın tarih kültür ve turizm şehri beypazarı yeni normalleşme süreciyle birlikte ziyaretçilerini ağırlamaya başladı ;,1
bodrum un kayıkları denizde güzel karada ayrı bir güzeldir ;,1
şehir içi taşımacılığında uygulanmayan kurallar turist taşımacılığında neden uygulanıyor ;,0
ferah ve konfor hissi yüksek odalarımızda eşsiz bir deneyim yaşamak için davetlisiniz i ;,1
ağustos ta tüm kapılar açılıyor ;,1
konaklama sektöründeki işçi dolaşımı sorunu isg eğitim sertifikası ile giderilebilir mi  ;,0
çeşme de işletme daha mühürlendi  ;,1
paralela turizm acentası girit ve rodos adasına temmuz dan itibaren charter uçuşları başlatacağını duyurdu;,0
bu memleketin dağlarını bahar aylarında lalelerimiz süsler  ;,1
pegasus airlines bugün haziran arasında yapacağı yurtiçi uçuşlarını duyurdu açıklamaya göre havayolu hatta uçuşlarını başlatıyor ;,0
 bekliyoruz serik  belediye başkanına rüşveti kimin verdiği ile ilgili turizm bakanının açıklamasını ;,0
bahaş holding ceo su abdüssamet bahadır arka arkaya gelen konut kampanyalarıyla hareketlenen konut piyasasını değerlendirdi ;,0
şamran kanalında tarihe yolculuk başlıyor   ;,1
yerli tatil sezonunu bugün resmen açıyor işte ortalama fiyatlar ;,0
 ülkede yaklaşık tesisi olan otel grubu wyndham iki yeni otel daha açıyor  ;,0
izin yolu çile dolu  yıldık valla;,1
nevşehir de teki kentsel dönüşüm çalışmaları sırasında tesadüfen ortaya çıkarılan kayadan oyma tarihi kayaşehir in turizme açılması dolayısıyla bakan ersoy un da katılımıyla tören düzenlendi   ;,0
hükümet kiliseleri tanıtım atağına geçti kilise ;,1
 turizm için eğitimi feda etmişler sen daha ne dersin neyden bahsedersin ;,0
 turizm çalışanlarının yüzde i işsiz kalacak  ;,0
türk hava yolları genel müdürü bilal ekşi thy nin haziran tarihinden itibaren istanbul dan yapacağı yurtiçi uçuşların programını duyurdu ;,0
 yeni otel projesi yatırım teşviği kapsamına alındı ;,0
bu sekilde ic ice oturmalar serbest de dugunlere neden kisitlama geliyor aklim almiyor  ;,1
 kıskanılan ülke türkiye yi yıldır istediği gibi yöneten iktidar ekonomik sıkıntıyı döviz darboğazını aşmak için alman turist peşine düştük diyemiyor  ;,0
turizm dijital bilişim teknoloji boyutlu dijital şehirleri turizme kazandırmak asıl hedefimiz;,0
covid la beraber turizm kaldığı yerden tüm hızıyla devam ediyor ;,1
 türkiye nin güvenli turizm programı hollanda turizm basınında  ;,0
merhaba yaz bitti diyenler burada mı bizde kapalı ve ısıtmalı havuzlu villa seçeneklerimiz ile buradayız haydi yaza güzel bir vedayı herkes hakeder seni yüzlerce villa seçeneği ile bekliyoruz ;,0
antalya ya eylülde gelen turist sayısı milyonu aştı ;,0
  gastronomi turizminin ucundan tutmuş gelecek adına umut var geçerken bu girişimcilere uğramadan geçmeyin ;,0
denizli milliyetçiliği en zoru bencil olmak yerine hepimiz olsaydık siyaset de başkanlar bizden çıkardı ticaret de marka şehri olurduk turizm de eyfel kulesine değil laodikya ya akın ederdik aşk çeşmesine değil kleopatra antik havuzuna sığamazdık  ;,0
turizm için uygun faizli kredi açıklandı şezlong fiyatları bile uçtu konut için kampanya yapıldı anında fiyatlar uçtu otomotiv için kredi kampanyası başladı aynı gün en düşük modellerine zam yaptılar anlamadığım bu ülkede para kazanan herkes halka neden bu kadar düşman;,0
sultan orhan gazi yadig rı kocaeli şehrimizin osmanlı dönemi eserleri ni konuşacağız ;,1
zeugma müzesi nde eserin kayıp olduğu ortaya çıktı  ;,1
zorunlu hale getirildi yabancı turist için geçerli değil ;,0
  ersoy medeniyetimiz asırlar boyu tüm dünyada mazlumların umudu ve sığınağı olmuştur ;,1
turizm istatistikleri yayımlanmayacak tüik covid nedeniyle aksayan çalışmalardan dolayı ikinci çeyreğe ilişkin turizm istatistiklerini yayımlamayacağını duyurdu  ;,0
 xinjiang uygur özerk bölgesi turizm sektörünü canlandırmak için çeşitli uygulamaları hayata geçirdi farklı turizm etkinlik arasında kaşgar ipekyolu kültürü kavak festivali sayram gölü etrafında kara yolu bisiklet yarışı bulunuyor ;,0
kültür ve turizm bakanlığı türkiye de tatilin güvenli olduğu mesajını veren ve ziyaretçilerin tatillerinde türkiye de doğa ve tarihi bir arada tecrübe edebileceğini anlatan bir video hazırladı;,1
otobüsler daha sağlıklı çifte standart uygulayan yetkilileri kınıyoruz bu kadarda tarafinizi belli etmeyin ya kardesim c ;,0
 keşke bize turizm sizden önemlidir diye açıklama yapsanız en azından dürüst olursunuz ;,0
üç bin yıllık kent birgi turizmde hak ettiği değeri almak istiyor çok sayıda medeniyete ev sahipliği yapan izmir in ödemiş ilçesindeki tarihi mahallesi birgi efeler yolu projesi sayesinde daha çok ziyaretçiyi ağırlayacak;,1
bu korona herhalde sadece okullara ugruyor plajlara parklara avmlere sokaklara kaldirimlara piknik alanlarina korona girmiyor herhalde;,1
stratonikeia kültür varlıklarımızı turizmin hizmetine sunmaya hazırlanıyor    ;,1
 yaz turizm sezonunda yüzde iş yaptik ;,0
yunanistan dan hızlı turizm hamlesi yunanistan haziran dan itibaren ülkeden turist kabul edeceğini açıkladı liste temmuzda yenilenecekmiş açıklanan ülkeler arasında ise komşu türkiye yer almıyor neden ;,0
mardin nusaybin beyazsu bagok dağı nda kemençe rıbab eşliğinde piknik  ;,1
üç bin yıllık kent birgi turizmde hak ettiği değeri almak istiyorçok sayıda medeniyete ev sahipliği yapan izmir in ödemiş ilçesindeki tarihi mahallesi birgi efeler yolu projesi sayesinde daha çok ziyaretçiyi ağırlayacak ;,1
tui grubu bugün yaptığı açıklamayla amerikalı uçak üreticisi boeing ile max modelinin uçuş yasağı nedeniyle uğradığı zararın tazmini konusunda anlaştıklarını duyurdu  ;,0
muğla nın marmaris ilçesine gitmedim demeyin  ;,1
mini istihdam paketiyle kısa çalışmadan normale dönen işverenlere prim desteği geliyor ;,0
adana da gezilecek en güzel yerler ;,1
hangi ülkelere yurt dışı uçuşlar yapılacak  ;,0
kaymaklı marzuba mahallemizde gündönümü turizm ck güven mansion açılışını gerçekleştirdik nostaljik aracıyla ve tarihi evleriyle muhteşem bir doğa araklı   ;,1
türkiye yine liste dışı;,1
arkadaşlar türkiye nin turizm alanında gezilip görülmesi gereken yer üstü tarihi yerler ve yer altı mağaralar şeklinde a dan z ye profesyonelce hazırlanmış akordiyon şeklinde katlanabilen çantada taşınabilecek satın alabileceğimiz bir haritası mevcut mu turizm türkiye;,1
  ersoy turizm trafiğinin başlamasıyla birlikte marka oteller dahil bir çok otelin hızla açılmaya başladığını söyledi  ;,0
 turkey kültür ve turizm bakan yardımcımız sn tr ramazan da yaklaşık ülkeye türkiye nin yardımlarını ulaştı ;,0
bölge temsil kurulu toplantısı projelerin planlandığı yoğun gündemle gerçekleşti;,0
türkiye turizm diplomasisinde başarılı olabilecek mi ;,0
şehr i aziz el aziz in kalbi anadolu nun ilk yurtlarından harput misafirlerini bekliyor ;,1
atina  bakanlığı ülkenin vatandaşına turizm faaliyetleri kapsamında ülkeye giriş izni verileceğini açıkladı ;,0
kültür ve turizm bakanlığı türkiye nin normalleşme sürecinde sunacağı turizm hizmetini yeniden keşfet tanıtım etkinliğiyle dünyaya göstermeye hazırlanıyor ;,0
burası tarihin sıfır noktası göbeklitepe ;,1
 rus tur operatörleri ve acentalar istanbul marmara kapadokya nın ardından şimdi de mezopotamya turlarına başlama hazırlığında ;,0
kültür ve turizm bakanlığınca kontrollü normalleşme sürecinde kültür ve sanat tesislerinde alınması gereken önlemler belirlendi   ;,1
easyjet dün yaptığı basın açıklamasında covid krizi nedeniyle düşen talep neticesinde maliyet önlemi olarak mevcut filosunda ve işgücünde tasarrufa gideceğini duyurdu ;,0
metro dan şefleri onurlandıran reklam türk mutfağina doyulur mu  ;,1
travel travel turizm diye tutturuyordunuz noldii değdu mi bariiturizm ;,0
dedeman türkiye nin güzelliklerini keşfetmeye davet ediyor ;,1
ingiltere türkiye arası turizm koridoru açılacak  ;,0
rusya dan turizmciyi sevindiren haber ;,0
antalya rehberler odasının farkındalık yaratan çalışması hakan aysev beye de katkılarından dolayı teşekkürler  ;,1
 zumi için bu süreç bir şans doğa öko ve slow turizm gibi ;,1
sahillerinde sosyal mesafeli deniz ve güneş keyfi dönemi ;,1
antalya ya bin rus turist geldi bu yıl turizm de patlama yaşanacak  ;,0
fransa turizm geliri nin ilk yarısında milyar milyon azalmış covid nedeniyle yabancı turist gelmediği için zarardalar;,0
türkiye güvenli turizm için hangi adımları attı  ;,0
kaleiçi yat limanı eski günlerine dönmeyi bekliyor  ;,1
salıpazarı nın doğal güzellikleri turizme kazandırılıyor ;,1
huzurlu ve keyifli bir haftasonu diliyorum bu arada yeni öğrendim meğer telmessos tiyatrosunun yanında bir yanı oyulmuş kayaya yaslanmış apollon tapınağı varmış  ;,1
turizm ve turizm profesyonelleri bundan iyi anlatılamazdı ;,0
adnan menderes adası gerekli düzenlemeler yapılıp kötü görüntüden uzaklaştırılmalı adana halkının daha işlevli kullanabileceği bir alana dönüştürülmeli  ;,1
lalenin anavatanı neresi cevabı  ;,1
murat saraçoğlu bursa turizmde yeni rotasını çizdi  ;,0
 antalya yı neden saklıyorsunuz  ;,1
kars aniharabeleri  bisiklet turu çok güzel bir gezi oldu;,1
turizm sektörünün kaderi yeni vakalarda  ;,0
alanya turizminde rusya sevinci  ;,0
 özel sektörün kamp yeri yapma girişimi teşvik kapsamına alınmalı   ;,0
dünya genelinde turizm ve seyahat sektöründe milyon insan istihdam edilir ve bu sektörün küresel gsyih ya yüzde luk katkısı vardır bu sektörün pandemiden sonra nasıl bir yol izleyeceği bütün dünyada merak konusu;,0
türkiye de butik oteller resort lara karşı  ;,0
yıl turizm bakanlığı turistler için finlandiya dan tuvalet kağıtı ithal etti;,0
sosyal mesafeyi unutmanın bedeli ağır olmaz umarım ;,1
 kültürel doğal ve sosyo ekonomik canlılığıyla cennetin eşşiz limanı mersindeyiz ya siz ;,1
 haziran itibariyle kademeli olarak başlayacak yurt dışı uçuşlar satışa açıldı  ;,0
bm ülkeler arası seyahat bu yıl yüzde oranında düşebilir ;,0
urfa kalesinde kazı çalışmaları sürüyor  ;,1
milas uyku vadisi kanyonun ortasında gizli kalmış bir güzellik ;,1
bursa da turizm için en önemli faktör tarihi eserleri ancak bu yetmez bursa da eğlenceye yönelik yerler açılmalı ve buralar belirli bir bölgede olmalı alışveriş ve eğlencenin olduğu sembol cadde yapılmalı ve ses getirecek sembol bir eser yapılmalı  ;,1
antalya belediyeler kaş turizm vatandaşı engellemek nedir bunun hem yasal hem de etik olmadığını söyleyecek bir tane akıl irfan sahibi bulunmaz mı belediyede hangi vasıflara sahip olanlar yönetiyor belediye iletişim hesaplarını ve bir başkan bunları niye kontrol etmez ;,0
turizmciler iç sezon için hazırlıklarını ve öngörülerini açıkladı;,0
süleymanlı kültür köyü projesi hayata geçiyor    ;,1
antalya ayda milyon bin turistin adresi oldu turizmin başkenti antalya ya ayda ülkeden milyon bin turist geldi;,0
bu memlekette galata kulesine bile tecavüz edildi   ;,1
turizmde akşehir in lokomotifi küçükağakonağı;,0
uluslararası turizm filmleri festivali kapadokya da başladı ;,1
akdeniz de şehir ve deniz turizmi lokasyonlarının tatil iklim endekslerini hci incelediğimiz makalemiz yayınlandı  ;,0
turizm devi silkar ın iflası istendi bir dönem türkiye nin en büyük otelcilerinden biri olan ın istendi ;,0
 etstur a da yazdım bu şikayetlerimi hem ets hemde voyage otelin verdiği hizmetten şikayetçiyim ;,0
 turizm fatih bey yurtdışından üst segment turist getirmekteydik önümüzdeki yıl nisan mayıs a kadar gelen giden yok kredi çekip önödemeleri geri ödedik şimdi aldığımız kredikeri kasımda nasıl öderiz ciroya bakarak hibe şart yoksa turizmden yakında döviz gelişi zor;,0
turizm bakanı mehmet ersoy dan önemli açıklamalar   ;,0
ahmet aras bodrum da oteller ve mekanlarda vakaya rastlanmadı;,1
bursa da iç turizmde tanıtım atağı  ;,0
izmir in turizm beldelerinde altyapı atağı ;,0
turizmde kayıp trilyon doları bulabilir ;,0
 avmlere sokaklara piknik alanlarina sahillere cikmak serbest ancak is egitime gelincemi korona var yasak var buna kargalar guler ;,1
 online seyahat pazarı hızla büyüyecek  ;,0
kaş kas turizm imar yolsuzluk bak şu allahın işine ;,0
kavakpınarı köyü güzelliği ile hayran bırakıyor    ;,1
trabzon da restorasyon nedeniyle ziyarete kapatılan sümela manastırı ayasofya camii ve kızlar manastırı kültür ve turizm bakanı ın katılımıyla temmuz ayının son haftasında ziyarete açılacağı yönünde haberler var hadi hayırlısı ;,1
 istihdamdan turizme kadar bütün alanlara dokunacağız ;,0
turizm sektörüne istihdam katkısı antalya için en öemli sorun;,0
havza da hamamlar açılmış daha yeni haberimiz oldu şuanda sadece modern türk hamamı açık hamamseverlere duyrulur ;,1
bütün ülke olarak antalya ya ümit bağladık düştüğümüz hale bak  ve ne olacağını da bilemiyoruz gelecek turistlerin covid mi diye;,1
tarihin huzur dolu mekanı film setlerine ev sahipliği yapmış tarihi taşhan alem i çarşı yy yolunuz düşerse bir çaya bekleriz;,1
anlamadığım diğer bı konu ise galatakulesi nerden çıktı amaç ne tarihimize sahip çıkmamız gerekmiyor mu ilgililere sorarım galatakulesinedokunma turizm ve turizmciler i öldürdünüz ölüyor son dönemlerde olup bitenleri hayretle şaşkınlıkla izliyoruz film gibi içim acıyor ;,1
tatilciler ve turizm sektörü almanya nın kararından memnun ;,0
turist rehberleri zor durumda acentalar taşımacılar da öyle aylarca ayakta durmanın imkanı yok devletin çözüm odaklı kurtarıcı planları eyleme geçirmesi şart ;,0
güvenli turizmin adresi  çeşme;,1
 dönümlük tarla turizm ve ticaret alanı oldu  ;,0
güvenli turizm sertifikasyon programı kapsamında zorunlu tabela  ;,0
kusursuz organizasyonlar için yeni normalde de yanınızdayız  ;,0
hareket arttı umutlar yeşerdi  ;,1
ekonomiye milyar liralık sıcak para ;,0
nusaybin beyazsu sizleri misafir etmeyi bekliyor ;,1
alanyali turizmciler hayal kirikliğina uğrayacak ;,0
 yıl önce kurulmuş osmanlı köylerinden selam gönderiyorum size sultan orhan gazi yadig rı kocaeli şehrimizin eski köylerinin izini sürüyoruz  ;,1
mimar sinan ın yaptığı son hamam olan mimar sinan çarşısı nı sizlerle paylaşmıştık alınan bir karar ile esnaf çarşıdan çıkarılmış umarız faydalı bir hale getirilir ;,1
saruhanlı daki doğa harikası göl turizme açılacak  ;,1
kapadokya konuşmaları nda kapadokya nın kalkındırılmasında turizmin rolü rektörümüz prof dr hasan ali karasar ın moderatörlüğündeki canlı yayınımız haziran salı günü  ;,1
 aynı şehir iki farklı belediye aralarında metreler var lakin sanat ve estetik anlayışları arasında uçurum beton dökme ve ben yaptım oldu anlayışıyla sanat olmaz anlamıyorsanız yapmayın ya da iki metre ötenizde hazır yapılmışından ibret alın  ;,1
pandemi sonrası turizm tesisleri iç düzenlemede hangi değişiklikleri yapmalı;,0
 etstur sadece bar da çalışan arkadaşlar iyiydi eğer çocukla gidecekseniz denize kıyıdan giriş yok çocuklar da mı iskeleden atlasın yani ;,1
 turizm canlansin diye her turlu kolayligi sagliyorsun bizleri de düşünün ;,0
her otel alanı bir gün yanacaktır ne bir santim eksik ne bir santim fazla ;,0
hac ve umre ziyaretlerinde milyonlarca insana hizmet vermiş yıldır da hizmet veren acentalara diyanet ve bakanlık sahip çıkmalı küçük acentalar yok olsun büyükler var olsun politikası kazandırmaz kaybettirir  ;,0
her yıl istanbul da yapılan doğu akdeniz uluslararası turizm ve seyahat fuarı istanbul yılında yapılmayacak ;,0
dünyanın en ilginç kayası çin in güneybatısındaki chongqing de bulunan ince bir sütunun üstündeki bu mega kaya bölgeyi popüler bir turistikmekan haline getirdi ;,1
para değil mi ekonomi ucuyor diyenler hani nerdesiniz;,0
ine yeni standart işletmeler turuncu çember içinde ;,0
 yıl önce bodrum güvercinlik te yanan bu arazi için dönemin yetkili bakanı sayın veysel eroğlu bir çivi bile çakılmayacak ormanlaştıracağız demişti ağaçların şekli otel ve havuz gibi yeşilin rengi de bir başka sanki ;,0
antik kentleri eşsiz koyları yeşil ve mavinin en güzel tonlarını barındıran mersin turizm sezonunda yerli ve yabancı turistlere birçok seçenek sunuyor   ;,1
türkiye nin maldivleri ne ziyaretçi akini ;,1
eyfel kulesi yeniden açılıyor  ;,1
dünyanın tek yeraltı kervansarayı aksaray da burası ;,1
bu ülkede kültür sanat turizm ile giderse kültür olur şaklabanlık sanat olur şaklabanlık turizm olur misyonerlik reis vizyonuna sahip kadrolara sahip olamadı onun yakını bu hatırlı maalesef işi siyaset olmayıp işinde gücünde olanı da bezdirdi ;,1
 misis i dünyaya tanıtacağız ;,1
türkiye de yüzbinlerce turizm işçisinin milyonu aşan nüfusuyla zor günler geçiren tüm turizm emekçilerinin dünya turizm günü kutlu olsun  ;,0
sivas divriği ilçesinde uygulanacak cam seyir teras projesi ilçenin turizmini zirveye çıkaracak  ;,0
 türk turizmine kanat gerenler serisinin kitabı yayımlandı  ;,1
 gündemrusya nın ankara büyükelçisi yerhov türkiye nin turizmdeki kovid önlemlerini değerlendirdi  ;,0
hareketi seven kıpır kıpır insanlar yani festival tutkunları için tatil önerileri kaleme aldık hem yurt içi hem de yurt dışı alternatifler oldukça fazla festival ;,1
karadeniz huser rize yayla bulut denizi horon eşi benzeri olmayan güzellik;,1
tursab akdeniz baskani ferit turgut agustos ayinda verdigi röportajda bölgemizde turizm i değerlendirdi ;,0
doğa davet ediyorsa mutlaka görmelisin  ;,1
türkiye nin sağlık turizminde hedefi milyar dolar ;,0
antalya sokak köpeklerinin istilasına uğramış turizm felç  ;,0
bu yıl mavi bayraklı plaj sayıları antalya da ya muğla da e izmir de ye aydın da e balıkesir de e istanbul da ye samsun da da e yükseldi van ise denize kıyısı olmamasına rağmen mavi bayraklı plaja sahip olan tek il olarak kayda geçti;,0
define arama diye bir yönetme olur mu yahueee biz neden okuduk arkeoloji neden o kadar arkeolog var memlekette destek olun kazılara hem mesleğimizi yapalım gem ülke kazansın  ;,1
türkiye nin önemli turizm merkezlerinden çeşme deki delikli koy dalgaların aşındırdığı kayaları ve tertemiz deniziyle ilgi görüyor ;,1
bu sene kar senesi değil ar senesi dedi sevgili dostum barış tansever yeni normal için bizimle çok şey paylaştı bekleriz ;,1
simav ilçemize bağlı olan gölcük yaylası sahip olduğu doğal güzelliklerle sizleri bekliyor plateau nature tourism welcomesyou ;,1
antalya manavgat kısalar daki vakıf parselin ihalesini kazanan turizm yatırımları aş ile yapım karşılığı kiralama sözleşmesi bugün imzalandı hayırlı olsun  ;,0
kurugöl göletinde piknik yapın manzaranın tadını çıkarın ;,1
haftanın önemli gündem konuları turizme global bakış programında konuşuldu ;,0
turizm sektörü eski günlerini arıyor;,0
osmangazi fetih müzesi nde hasret bitiyor ;,1
avrupalı uçak üreticisi airbus covid krizi nedeniyle yazına kadar yaklaşık çalışanla yollarını ayıracak   ;,0
 almanya hükümeti nin turizm sorumlusu ndan türkiye açıklaması;,0
salgında küçülen seyahat acentaları desteği istiyor döneminde en fazla zarar gören sektörün olduğunu ifade eden acentalarının temsilcileri voa türkçe nin sorularını yanıtladı ;,0
güvenli turizm sertifikasyon programı açıklandı temel kriter belirlendi  ;,0
türkiye ye ayda milyon bin turist ;,0
çukurova nın güneydeki koruyucusu toprakkale kalesi her tarafı tarih kokan osmaniye yi keşfetmen için bir neden daha durma ;,1
birleşik krallık ın önemli havayolu ve tur operatörlerinden jet uçuş ve tatil operasyonlarına başlayacağı tarihi bir defa daha erteleyerek temmuz u işaret etti ;,0
antalya yüzbinlerce rus turisti günde ağırladı   ;,0
yok orayı yaktılar otel için yok burayı gitmeyin tatile bu zamanda bile tatile gidiyorsunuz çoluk çocuk tatil anlayışınız da berbat turizmin içine ettiniz  ;,0
ticaret bakanlığı milyonlarca kişiyi ilgilendirecek karar aldı  ;,0
rusya iç turizmi güçlendirme odaklı yıllık turizm planı hazırlıyor evinizde ne kadar işlevsel olursanız o kadar dinamik olursunuz  ;,0
alanyali turizmciyi umutlandiran haber ;,0
mehmet gülümser yazdı acente sahipleri de umutsuz  ;,0
tarihi ankara kalesi sokaklari hayat bulacak ;,1
iç turizm canlandı ama vaka sayısında beklenmedik artış  ;,0
orta anadolunun gobeklitepe si ilk yerleşik hayat ilk tarım ilk beyin ameliyatı burada yapıldı;,1
